index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2023-08/01/staedte-wappnen-sich-gegen-hitze-aktionsplaene-fehlen-noch,https://www.zeit.de/news/2023-08/01/staedte-wappnen-sich-gegen-hitze-aktionsplaene-fehlen-noch,0,www.zeit.de,Gesundheit: Städte wappnen sich gegen Hitze: Aktionspläne fehlen noch,,,2023-08-01T04:35:31Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'Hitze'
https://www.zeit.de/news/2023-08/01/regen-in-sachsen,https://www.zeit.de/news/2023-08/01/regen-in-sachsen,0,www.zeit.de,Wetter: Regen in Sachsen,,,2023-08-01T04:36:38Z,https://web.archive.org/web/20230802075158/https://www.zeit.de/news/2023-08/01/regen-in-sachsen,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'Regen'
https://www.zeit.de/news/2023-08/01/regen-und-gewitter-in-thueringen,https://www.zeit.de/news/2023-08/01/regen-und-gewitter-in-thueringen,0,www.zeit.de,Wetter: Regen und Gewitter in Thüringen,,,2023-08-01T05:07:40Z,https://web.archive.org/web/20230802085031/https://www.zeit.de/news/2023-08/01/regen-und-gewitter-in-thueringen,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'Regen'
https://www.zeit.de/news/2023-08/01/wind-und-regen-in-sachsen-anhalt,https://www.zeit.de/news/2023-08/01/wind-und-regen-in-sachsen-anhalt,0,www.zeit.de,Wetter: Wind und Regen in Sachsen-Anhalt,,,2023-08-01T05:29:47Z,https://web.archive.org/web/20230802080238/https://www.zeit.de/news/2023-08/01/wind-und-regen-in-sachsen-anhalt,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]",,de,'Regen'
https://www.handelsblatt.com/politik/konjunktur/nachrichten/china-chinesische-industrie-schwaechelt-nachfrage-hat-abgenommen/29289704.html,https://www.handelsblatt.com/politik/konjunktur/nachrichten/china-chinesische-industrie-schwaechelt-nachfrage-hat-abgenommen/29289704.html,0,www.handelsblatt.com,China: Chinesische Industrie schwächelt – „Nachfrage hat abgenommen“,Neuaufträge und Produktion fallen jeweils so schwach aus wie seit dem Jahreswechsel nicht mehr. Doch die chinesische Industrie steht ohnehin unter Druck.,https://www.handelsblatt.com/images/containerhafen-von-qingdao/29289710/2-format2003.jpg,2023-08-01T06:34:05Z,https://web.archive.org/web/20230801070640/https://www.handelsblatt.com/politik/konjunktur/nachrichten/china-chinesische-industrie-schwaechelt-nachfrage-hat-abgenommen/29289704.html,"Containerhafen von QingdaoBesonders die neuen Exportaufträge gingen im Juli stark zurück.
(Foto: dpa)
Peking Die chinesische Industrie hat einen Fehlstart in die zweite Jahreshälfte hingelegt. Der … [+1943 chars]",,de,'Jahreswechsel'
https://www.tagesschau.de/inland/innenpolitik/wuest-rhein-wanderung-100.html,https://www.tagesschau.de/inland/innenpolitik/wuest-rhein-wanderung-100.html,0,www.tagesschau.de,CDU-Politiker Wüst und Rhein: Wenn Wahlkämpfer wandern,"Der eine hat schon gewonnen, der andere will demnächst eine Wahl gewinnen. Der eine strahlt auch im Regen, der andere sucht noch nach Glanz: Hendrik Wüst und Boris Rhein - zwei CDU-Ministerpräsidenten auf Wanderschaft. Von Ute Wellstein.",https://images.tagesschau.de/image/79b13c0c-bc4b-490e-9500-299c509642a7/AAABia-P7OY/AAABg8tME_8/16x9-1280/wuest-rhein-100.jpg,2023-08-01T07:02:52Z,https://web.archive.org/web/20230801083446/https://www.tagesschau.de/inland/innenpolitik/wuest-rhein-wanderung-100.html,"Stand: 01.08.2023 09:02 Uhr
Der eine hat schon gewonnen, der andere will demnächst eine Wahl gewinnen. Der eine strahlt auch im Regen, der andere sucht noch nach Glanz: Hendrik Wüst und Boris Rhein … [+5362 chars]",,de,'Regen'
https://www.welt.de/reise/article246672142/Traumziel-Westkueste-Hoch-hoeher-Kalifornien-oder-doch-nicht.html,https://www.welt.de/reise/article246672142/Traumziel-Westkueste-Hoch-hoeher-Kalifornien-oder-doch-nicht.html,0,www.welt.de,"Hoch, höher, Kalifornien – oder doch nicht?","Immer scheint die Sonne und alle sind gut drauf. Kalifornien gilt als magischer Ort, der Zukunft besonders nah. Wie viel Realität steckt angesichts zunehmender sozialer und ökologischer Probleme noch in seinem Mythos?",https://img.welt.de/img/reise/mobile246675494/3561352077-ci16x9-w1200/San-Francisco-City-view-during-sunset.jpg,2023-08-01T07:39:48Z,,"Vermutlich ging es vielen wie dem jungen David Hockney: 1964 saß das Wunderkind der britischen Nachkriegsmalerei am Strand von Santa Monica. Die Luft war mild, der Pazifische Ozean schwappte, Hockney… [+8939 chars]",,de,'Sonne'
https://www.autobild.de/produkttests/skoda-scala-und-kamiq-facelift-neue-bilder-22881065.html,https://www.autobild.de/produkttests/skoda-scala-und-kamiq-facelift-neue-bilder-22881065.html,0,www.autobild.de,Skoda frischt den kompakten Scala und das kleine SUV Kamiq auf,Skoda Scala und Kamiq tummeln sich bereits seit 2019 auf unseren Straßen. Zum Jahreswechsel 2023/24 gibt es nun ein Facelift. Erste Bilder und alle wichtigen Änderungen!,https://i.auto-bild.de/ir_img/3/2/6/0/4/3/1/38f18c0a4ca56ed4.jpg?impolicy=og_images,2023-08-01T09:00:00Z,https://web.archive.org/web/20230801110840/https://www.autobild.de/produkttests/skoda-scala-und-kamiq-facelift-neue-bilder-22881065.html,"Unter den Importeuren mischt Skoda hierzulande stets vorn mit, die Autos kommen an. Damit das so bleibt, poliert die VW-Tochter nach Kodiaq und Superb jetzt am anderen Ende ihres Portfolios auch die … [+3674 chars]",,de,'Jahreswechsel'
https://www.stern.de/panorama/weltgeschehen/storchen-romanze-in-schwarz-weiss---die-ungleichen-arten-werden-eltern-33691374.html,https://www.stern.de/panorama/weltgeschehen/storchen-romanze-in-schwarz-weiss---die-ungleichen-arten-werden-eltern-33691374.html,0,www.stern.de,Lüneburger Heide: Storchen-Romanze in Schwarz-Weiß – ungleiche Arten werden Eltern,In der Lüneburger Heide haben eine Schwarzstörchin und ein Weißstorch Küken bekommen. Das galt bisher als unmöglich – denn die Vögel leben buchstäblich in unterschiedlichen Welten.,https://image.stern.de/33691408/t/P0/v3/w1440/r1.7778/-/storch-weissstorch-schwarzstorch-niedersachsen.jpg,2023-08-01T09:06:00Z,,"Wenn in der beschaulichen Lüneburger Heide gestandene niedersächsische Vogelexperten von einer Sensation sprechen, dann ist das auch so. Dort geschieht in diesen Wochen etwas, was bisher in freier Wi… [+4746 chars]",,de,'Vögel'
https://www.morgenpost.de/berlin/article239079753/sport-kultur-natur-wannsee-babelsberg-route-fahrrad-tour-liebermann-villa-pfaueninsel.html,https://www.morgenpost.de/berlin/article239079753/sport-kultur-natur-wannsee-babelsberg-route-fahrrad-tour-liebermann-villa-pfaueninsel.html,0,www.morgenpost.de,"Ferientag für 40 Euro: Sport, Kultur, Natur: Wannsee-Babelsberg-Route auf dem Rad","Die Max Liebermann Villa, die Pfaueninsel und einige Kilometer auf dem Fahrrad: Der perfekte Ausflug für Sport- und Kulturbegeisterte.",https://img.morgenpost.de/img/berlin/crop239079751/9512604918-w820-cv16_9-q85/0aca07ee-270a-11ee-918f-6270efe653e1.jpg,2023-08-01T09:18:23Z,,"Berlin.  Ich will immer am liebsten alles, und zwar auf einmal und zur selben Zeit. Das gilt auch, oder vor allem, für freie Tage: Erholung, Sport, Natur, Kultur und das natürlich in der richtigen Ge… [+8684 chars]",,de,'Vögel'
