,phrase,label,sentiment,subjectivity,language,count
Wetter-T,Wetter-T,ORG,0.0,0.0,de,2
Bürgerstiftung Energiewende Oberland,Bürgerstiftung Energiewende Oberland,ORG,0.0,0.0,de,2
EA Sports,EA Sports,ORG,0.35,0.0,de,2
Deutsche Wirtschaft,Deutsche Wirtschaft,ORG,0.0,0.0,de,2
Westdeutsche Zeitung,Westdeutsche Zeitung,ORG,0.06666666666666665,0.0,de,2
E-Bikes,E-Bikes,ORG,0.0,0.0,de,2
Naturforscher Settele,Naturforscher Settele,ORG,0.0,0.0,de,2
brin…,brin…,ORG,0.0,0.0,de,2
SPSG,SPSG,ORG,1.0,0.0,de,2
Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg,Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg,ORG,1.0,0.0,de,2
Dachauer Bund Naturschutz,Dachauer Bund Naturschutz,ORG,0.0,0.0,de,2
Füchsen,Füchsen,ORG,0.0,0.0,de,2
Weltwirtschaftsforum ohne Superstars,Weltwirtschaftsforum ohne Superstars,ORG,0.0,0.0,,2
Linienbus,Linienbus,ORG,0.0,0.0,de,2
Wolf und Seger,Wolf und Seger,ORG,0.0,0.0,de,2
Deutschen Wetterdiens,Deutschen Wetterdiens,ORG,0.0,0.0,de,2
EcoFlow,EcoFlow,ORG,0.0,0.0,de,2
Deutschen Brieftauben-Ausstellung,Deutschen Brieftauben-Ausstellung,ORG,1.0,0.0,de,2
Aachener Zeitung,Aachener Zeitung,ORG,0.0,0.5,de,2
Rekorde,Rekorde,ORG,-0.35,0.0,de,2
EuGH,EuGH,ORG,0.0,0.0,de,2
Motor Schaden,Motor Schaden,ORG,0.0,0.0,de,2
Caravan,Caravan,ORG,0.0,0.0,de,2
europäischen Banken,europäischen Banken,ORG,0.5,0.0,de,2
Australian OFEN!,Australian OFEN!,ORG,0.0,0.0,de,2
Euro-Raum,Euro-Raum,ORG,0.0,0.0,de,2
Dating-Welt,Dating-Welt,ORG,0.0,0.0,de,2
t3n Daily,t3n Daily,ORG,0.0,0.0,de,2
Messe,Messe,ORG,0.0,0.0,de,2
Makita,Makita,ORG,0.0,0.0,de,2
Nein!,Nein!,ORG,0.0,0.0,de,2
US-Westküstenstaat,US-Westküstenstaat,ORG,0.0,0.0,de,2
Parlamentsgeschäftsführer,Parlamentsgeschäftsführer,ORG,0.7,0.0,de,2
ProSieben-Show,ProSieben-Show,ORG,0.0,0.0,de,2
Hurra!,Hurra!,ORG,0.0,0.0,de,2
Zentral- und Landesbibliothek,Zentral- und Landesbibliothek,ORG,0.0,0.0,de,2
Rheinische Post,Rheinische Post,ORG,0.0,0.0,de,2
Verband der deutschen Gasspeicherbetreiber,Verband der deutschen Gasspeicherbetreiber,ORG,0.0,0.0,de,2
BMW,BMW,ORG,0.0,0.0,de,2
OECD,OECD,ORG,-0.5,0.25,de,2
GaskostenEine,GaskostenEine,ORG,0.0,0.0,de,2
Borussia Mönchengladbach,Borussia Mönchengladbach,ORG,0.0,0.0,de,2
Umweltministerium und die Naturschutzorganisation Nabu,Umweltministerium und die Naturschutzorganisation Nabu,ORG,1.0,0.0,de,2
Deutschland-Ticket,Deutschland-Ticket,ORG,0.0,0.0,de,2
Berliner Bäder-Betriebe senken,Berliner Bäder-Betriebe senken,ORG,0.0,0.0,de,2
Foto: Reuters,Foto: Reuters,ORG,0.35,0.5,de,2
Telekom,Telekom,ORG,0.35,0.0,de,2
Expertenkommission für Gas und Wärme,Expertenkommission für Gas und Wärme,ORG,0.25,0.0,de,2
kicker meets DAZN!,kicker meets DAZN!,ORG,0.0,0.0,de,2
Ministerium,Ministerium,ORG,0.0,0.0,de,2
Hochschule Koblenz,Hochschule Koblenz,ORG,0.0,0.0,de,2
Vodafone,Vodafone,ORG,-0.2833333333333333,0.16666666666666666,de,2
VBUI,VBUI,ORG,-0.5,0.0,de,2
Ukraine-Kriegs,Ukraine-Kriegs,ORG,0.0,0.0,de,2
E-Mobilität,E-Mobilität,ORG,0.35,0.0,de,2
Energiepreisexplosion,Energiepreisexplosion,ORG,-1.0,0.0,de,2
Nikon,Nikon,ORG,0.5,0.0,de,2
Credit Suisse,Credit Suisse,ORG,0.0,0.0,de,2
Herbst-Wetter,Herbst-Wetter,ORG,0.7,0.0,de,2
Rot-Grün,Rot-Grün,ORG,-0.7,0.0,de,2
deutsche Nationalmannschaft,deutsche Nationalmannschaft,ORG,0.0,0.0,de,2
Postsparkasse,Postsparkasse,ORG,0.0,0.0,de,2
Vixen,Vixen,ORG,0.0,0.0,de,2
Blitzen,Blitzen,ORG,0.0,0.0,de,2
Donner,Donner,ORG,0.0,0.0,de,2
Silvester-Feuerwerk,Silvester-Feuerwerk,ORG,0.7,0.0,de,2
Globale CO2-Emissionen,Globale CO2-Emissionen,ORG,0.0,0.0,de,2
EU-Kommissionschefin,EU-Kommissionschefin,ORG,0.0,0.0,de,2
EU-Beitrittskandidat,EU-Beitrittskandidat,ORG,-1.0,0.0,de,2
Deutsche Bauernverband,Deutsche Bauernverband,ORG,0.7,0.0,de,2
Thyssenkrupp Steel,Thyssenkrupp Steel,ORG,0.0,0.0,de,2
Energieriese RWE,Energieriese RWE,ORG,0.0,0.0,de,2
DAX-Konzern,DAX-Konzern,ORG,0.0,0.0,de,2
Brasilien,Brasilien,ORG,0.175,0.25,de,2
Nato,Nato,ORG,0.35,0.0,de,2
Koalitionsausschuss,Koalitionsausschuss,ORG,0.0,0.0,de,2
IFO-Institut,IFO-Institut,ORG,0.0,0.0,de,2
ukrainische Armee,ukrainische Armee,ORG,0.0,0.0,de,2
Mittags,Mittags,ORG,-0.39999999999999997,0.0,de,2
Daimler Truck,Daimler Truck,ORG,1.0,0.0,de,2
US-Forscher,US-Forscher,ORG,0.0,0.0,de,2
KLimakrise,KLimakrise,ORG,0.7,0.0,de,2
Media Markt,Media Markt,ORG,0.5,0.0,de,2
Transfer & All Inclusive,Transfer & All Inclusive,ORG,0.45,0.0,de,2
Ausflugswetter,Ausflugswetter,ORG,0.35,0.25,de,2
Red Bull,Red Bull,ORG,0.175,0.0,de,2
Abgeordneten,Abgeordneten,ORG,0.0,0.0,de,2
OECD-Studie,OECD-Studie,ORG,0.7,0.0,de,2
Santos,Santos,ORG,0.0,0.0,de,2
Medizinische Hilfswerk Selbsthilfe-Kurse,Medizinische Hilfswerk Selbsthilfe-Kurse,ORG,-0.5,0.0,de,2
Aston Martin,Aston Martin,ORG,0.0,0.0,de,2
Privat,Privat,ORG,0.0,0.0,de,2
Bundes- und Landesregierung,Bundes- und Landesregierung,ORG,-0.5,0.0,de,2
EU-Spitzen,EU-Spitzen,ORG,0.0,0.5,de,2
Bürokratiehürden,Bürokratiehürden,ORG,-0.7,0.0,de,2
Bund-Länder-Runde,Bund-Länder-Runde,ORG,-0.07500000000000001,0.0,de,2
Lammspieße,Lammspieße,ORG,0.0,0.0,de,2
Internationale Energieagentur zu Einsparungen beim Verbrauch,Internationale Energieagentur zu Einsparungen beim Verbrauch,ORG,0.0,0.0,de,2
Europas GasvorrÃ¤te,Europas GasvorrÃ¤te,ORG,0.0,0.0,de,2
Niedersachsens SPD-Ministerpräsident,Niedersachsens SPD-Ministerpräsident,ORG,0.0,0.0,de,2
UEFA,UEFA,ORG,0.0,0.0,de,2
Galaxus,Galaxus,ORG,1.0,0.0,de,2
Russland,Russland,ORG,-0.0875,0.25,de,2
Verband für Landschaftspflege,Verband für Landschaftspflege,ORG,0.0,0.0,de,2
Berliner Zeitung,Berliner Zeitung,ORG,0.0,0.0,de,2
WM-Vorsprung,WM-Vorsprung,ORG,0.0,0.0,de,2
Kühler Mittwoch,Kühler Mittwoch,ORG,-0.7,0.0,de,2
Nordwesthälfte,Nordwesthälfte,ORG,-0.5,0.0,de,2
EU-Energiekommissar,EU-Energiekommissar,ORG,-0.7,0.0,de,2
Europäischen Investitionsbank,Europäischen Investitionsbank,ORG,0.0,0.0,de,2
bayerische Handwerkspräsident,bayerische Handwerkspräsident,ORG,0.0,0.0,de,2
WTA,WTA,ORG,0.0,0.0,de,2
GIE,GIE,ORG,0.0,0.0,de,2
FSME-Risiko,FSME-Risiko,ORG,0.0,0.0,de,2
Wintershall Dea,Wintershall Dea,ORG,0.35,0.0,de,2
Liga-Finale!,Liga-Finale!,ORG,0.0,0.0,de,2
ntv.de,ntv.de,ORG,-0.5,0.0,de,2
NRW-Landesverband,NRW-Landesverband,ORG,-1.0,0.0,de,2
BDI-Chef,BDI-Chef,ORG,-0.575,0.0,de,2
Photovoltaik,Photovoltaik,ORG,0.35,0.0,de,2
KfW,KfW,ORG,-0.5,0.0,de,2
CDU/CSU,CDU/CSU,ORG,-0.5,0.0,de,2
EU-Schulden,EU-Schulden,ORG,0.35,0.0,de,2
EU-Gaspreisdeckel,EU-Gaspreisdeckel,ORG,0.0,0.5,de,2
Regierungs-PR,Regierungs-PR,ORG,0.7,0.0,de,2
EU- Kommission,EU- Kommission,ORG,0.0,0.0,de,2
Schwarz-Grün,Schwarz-Grün,ORG,0.7,0.0,de,2
Bundeskabinett,Bundeskabinett,ORG,0.0,0.0,de,2
DESY,DESY,ORG,0.25,0.5,de,2
Österreichs Versicherer,Österreichs Versicherer,ORG,0.7,0.0,de,2
B.Z.,B.Z.,ORG,0.0,0.0,de,2
IS-Kämpfer,IS-Kämpfer,ORG,0.0,0.0,de,2
Preisbremse,Preisbremse,ORG,0.0,0.0,de,2
Europäische Kommission,Europäische Kommission,ORG,-0.35,0.5,de,2
SOS,SOS,ORG,0.0,0.0,de,2
KULTURRUNDSCHAU,KULTURRUNDSCHAU,ORG,0.5,0.0,de,2
Saalepegel,Saalepegel,ORG,0.0,0.0,de,2
Münchner Stadtwerke,Münchner Stadtwerke,ORG,0.35,0.0,de,2
Sachsens Kirchen sparen Energie,Sachsens Kirchen sparen Energie,ORG,0.0,0.0,de,2
SV Babelsberg,SV Babelsberg,ORG,0.85,0.0,de,2
Alliance Inc.,Alliance Inc.,ORG,0.0,0.0,de,2
ÖVP,ÖVP,ORG,0.35,0.0,de,2
EA,EA,ORG,0.5249999999999999,0.0,de,2
TOKIO,TOKIO,ORG,0.0,0.0,de,2
Flexible Tarife,Flexible Tarife,ORG,0.0,0.0,de,2
ESA,ESA,ORG,0.35,0.0,de,2
Deutsche We,Deutsche We,ORG,0.0,0.0,de,2
Mainz,Mainz,ORG,1.0,0.0,de,1
Konzertierten Aktion,Konzertierten Aktion,ORG,0.0,0.0,de,1
Donaudeltas,Donaudeltas,ORG,0.0,0.0,de,1
Deutsche Wetterdienst Gewitter und Regen,Deutsche Wetterdienst Gewitter und Regen,ORG,0.0,0.0,de,1
Deutsche Wetterdienst Gewitter,Deutsche Wetterdienst Gewitter,ORG,0.0,0.0,de,1
Ford,Ford,ORG,0.0,0.0,de,1
sc…,sc…,ORG,0.0,0.0,de,1
Mainz 05,Mainz 05,ORG,1.0,0.0,de,1
Gesamtverbands,Gesamtverbands,ORG,0.0,0.0,de,1
Bird Life,Bird Life,ORG,0.0,0.0,de,1
Harrison Institute,Harrison Institute,ORG,-1.0,0.0,de,1
VW,VW,ORG,0.0,0.0,de,1
Passauer Polizei,Passauer Polizei,ORG,0.0,0.0,de,1
Stiftg,Stiftg,ORG,0.0,0.0,de,1
Frida &amp,Frida &amp,ORG,0.0,0.0,de,1
BirdLif,BirdLif,ORG,0.0,0.0,de,1
Wetter.net,Wetter.net,ORG,-0.6,0.0,de,1
Tagesspiegel,Tagesspiegel,ORG,0.0,0.0,de,1
Militärs,Militärs,ORG,0.0,0.0,de,1
Mama!,Mama!,ORG,0.0,0.0,de,1
Aktion,Aktion,ORG,1.0,0.0,de,1
Foto: ddp,Foto: ddp,ORG,0.0,0.0,de,1
Deuts…,Deuts…,ORG,-0.2333333333333333,0.0,de,1
AUTO BILD-Gebrauchtwagenmarkt,AUTO BILD-Gebrauchtwagenmarkt,ORG,0.0,0.0,de,1
Malaria,Malaria,ORG,-0.7,0.0,de,1
mic,mic,ORG,1.0,0.0,de,1
GfK,GfK,ORG,0.7,0.0,de,1
LNG-Infrastruktur,LNG-Infrastruktur,ORG,-0.7,0.0,de,1
PCG,PCG,ORG,0.0,0.0,de,1
unbemoost,unbemoost,ORG,0.0,0.0,de,1
Branchenverband VDA,Branchenverband VDA,ORG,0.0,0.0,de,1
he… We use cookies and data to,he… We use cookies and data to,ORG,0.7,0.0,de,1
Schock-Prognose,Schock-Prognose,ORG,0.0,0.0,de,1
Regnerischer Start,Regnerischer Start,ORG,0.7,0.0,de,1
S,S,ORG,0.0,0.0,de,1
Weißstörch,Weißstörch,ORG,0.0,0.0,de,1
Sonnenflecken,Sonnenflecken,ORG,-1.0,0.0,de,1
Ost-Ikone,Ost-Ikone,ORG,0.0,0.0,de,1
Huawei,Huawei,ORG,0.7,0.0,de,1
Freie Wähler,Freie Wähler,ORG,0.0,0.0,de,1
†3,†3,ORG,0.0,0.0,de,1
LNG-Terminal auf Rügen,LNG-Terminal auf Rügen,ORG,-1.0,0.0,de,1
VVO-Vizepräsident,VVO-Vizepräsident,ORG,0.7,0.0,de,1
tschilp,tschilp,ORG,0.0,0.0,de,1
VVO,VVO,ORG,0.0,0.0,de,1
Verband der Versicherungsunternehmen Österreichs,Verband der Versicherungsunternehmen Österreichs,ORG,0.0,0.0,de,1
WDR</em,WDR</em,ORG,-0.10000000000000002,0.0,de,1
italienischen Mittelmeeri,italienischen Mittelmeeri,ORG,-1.0,0.0,de,1
BUND-Vorsitzender,BUND-Vorsitzender,ORG,-0.7,0.0,de,1
Frank­furt-Song,Frank­furt-Song,ORG,0.0,0.0,de,1
Deutschen Wetterdienst Temperaturen,Deutschen Wetterdienst Temperaturen,ORG,0.0,0.0,de,1
Unwetter-Fahrplan,Unwetter-Fahrplan,ORG,0.0,0.0,de,1
coronabe,coronabe,ORG,0.0,0.0,de,1
Vorsi,Vorsi,ORG,0.0,0.0,de,1
Kühler St,Kühler St,ORG,-0.7,0.0,de,1
Brutinseln,Brutinseln,ORG,0.7,0.0,de,1
Verfassu,Verfassu,ORG,0.0,0.0,de,1
Berliner Stadtgüter GmbH,Berliner Stadtgüter GmbH,ORG,0.7,0.0,de,1
Ganzjahresbäder,Ganzjahresbäder,ORG,0.0,0.0,de,1
mintgrünen Vespa-Roller,mintgrünen Vespa-Roller,ORG,0.0,0.0,de,1
Mitta,Mitta,ORG,0.0,0.0,de,1
Natura,Natura,ORG,0.7,0.0,de,1
Wollen Uniper,Wollen Uniper,ORG,0.7,0.0,de,1
Mars-Rover Curiosity,Mars-Rover Curiosity,ORG,1.0,0.0,de,1
BISKUP,BISKUP,ORG,0.0,0.0,de,1
Balkonkraftwerk,Balkonkraftwerk,ORG,0.7,0.0,de,1
InsektenFoto,InsektenFoto,ORG,0.0,0.0,de,1
Unverstandenen,Unverstandenen,ORG,0.0,0.0,de,1
Wettervorhersagezentrale des,Wettervorhersagezentrale des,ORG,-0.7,0.0,de,1
AUTO,AUTO,ORG,0.5,0.0,de,1
Wettervorhersagezentrale de…,Wettervorhersagezentrale de…,ORG,-0.7,0.0,de,1
ESA-Sonde,ESA-Sonde,ORG,0.0,0.0,de,1
ShanghaiDie,ShanghaiDie,ORG,1.0,0.0,de,1
C,C,ORG,0.0,0.0,de,1
BILDSTRECKE,BILDSTRECKE,ORG,0.7,0.0,de,1
Manchester City,Manchester City,ORG,-0.7,0.0,de,1
Süße Contra,Süße Contra,ORG,0.0,0.0,de,1
Institut für Evolutionswissenschaften,Institut für Evolutionswissenschaften,ORG,0.0,0.0,de,1
Einfach,Einfach,ORG,0.7,0.0,de,1
altraverse,altraverse,ORG,0.7,0.0,de,1
Karotten Foto,Karotten Foto,ORG,0.0,0.0,de,1
FBI,FBI,ORG,0.0,0.0,de,1
"Grandiose Natur, Spitzengastronomie","Grandiose Natur, Spitzengastronomie",ORG,1.0,0.0,de,1
Initiative Energien Sp,Initiative Energien Sp,ORG,0.0,0.0,de,1
Waldbran… Potsdam,Waldbran… Potsdam,ORG,0.0,0.0,de,1
Steckdose & Werkzeug,Steckdose & Werkzeug,ORG,0.7,0.0,de,1
Immer Hertha,Immer Hertha,ORG,0.0,0.0,de,1
Bayerische Rote Kreuz,Bayerische Rote Kreuz,ORG,0.0,0.0,de,1
Herthas,Herthas,ORG,0.0,0.0,de,1
Hertha BSC,Hertha BSC,ORG,0.7,0.0,de,1
Nonhuman Life Matters,Nonhuman Life Matters,ORG,0.0,0.0,de,1
häufiger.«Manuela Brunner,häufiger.«Manuela Brunner,ORG,0.0,0.0,de,1
Beliebter ARD-Star,Beliebter ARD-Star,ORG,1.0,0.0,de,1
WSL-Institut,WSL-Institut,ORG,0.0,0.0,de,1
SC Siemensstadt,SC Siemensstadt,ORG,0.0,0.0,de,1
TV,TV,ORG,1.0,0.0,de,1
Neue Aktion,Neue Aktion,ORG,-0.7,0.0,de,1
Erdbeobachtungsprogramms Copernicus,Erdbeobachtungsprogramms Copernicus,ORG,0.7,0.0,de,1
Passauer Neue Presse -,Passauer Neue Presse -,ORG,0.7,0.0,de,1
Passauer Neue Presse,Passauer Neue Presse,ORG,0.7,0.0,de,1
Insektensc,Insektensc,ORG,0.85,0.0,de,1
Department für Kinder- und Jugendheilkunde der Universitätsklinik Innsbruck,Department für Kinder- und Jugendheilkunde der Universitätsklinik Innsbruck,ORG,0.0,0.0,de,1
CO-Vergiftungen,CO-Vergiftungen,ORG,0.0,0.0,de,1
Vattenfall,Vattenfall,ORG,0.0,0.0,de,1
OVG-Richter,OVG-Richter,ORG,0.0,0.0,de,1
Mecklenburgische Seenpla,Mecklenburgische Seenpla,ORG,0.7,0.0,de,1
FOC,FOC,ORG,1.0,0.0,de,1
BRK,BRK,ORG,0.0,0.0,de,1
Mondim de Basto,Mondim de Basto,ORG,0.0,0.0,de,1
Sp,Sp,ORG,0.0,0.0,de,1
ple ueek peO Pnpplne,ple ueek peO Pnpplne,ORG,0.0,0.0,de,1
AP,AP,ORG,0.0,0.0,de,1
Parlament,Parlament,ORG,0.0,0.0,de,1
D-VISIONS - shutterstock.com,D-VISIONS - shutterstock.com,ORG,0.0,0.0,de,1
PS,PS,ORG,1.0,0.0,de,1
AARO,AARO,ORG,0.0,0.0,de,1
up ep pllOOl,up ep pllOOl,ORG,0.0,0.0,de,1
New… Das heitere Frühsommerwetter,New… Das heitere Frühsommerwetter,ORG,0.5,0.0,de,1
East,East,ORG,0.0,0.0,de,1
Zweif,Zweif,ORG,0.0,0.0,de,1
Deutschland!,Deutschland!,ORG,0.0,0.0,de,1
Toni Garrn & Co.,Toni Garrn & Co.,ORG,0.0,0.0,de,1
DPDHL,DPDHL,ORG,0.0,0.0,de,1
sum,sum,ORG,0.0,0.0,de,1
Stiftung Naturschutz Berlin,Stiftung Naturschutz Berlin,ORG,0.0,0.0,de,1
britische Luxus-Autohersteller,britische Luxus-Autohersteller,ORG,0.0,0.0,de,1
Cris­tiano Ronaldo,Cris­tiano Ronaldo,ORG,0.0,0.0,de,1
auf­nehmen,auf­nehmen,ORG,0.0,0.0,de,1
Schock-Prognose!,Schock-Prognose!,ORG,0.0,0.0,de,1
Geschichte Bayerns,Geschichte Bayerns,ORG,0.0,0.0,de,1
UNB,UNB,ORG,1.0,0.0,de,1
US-Geheimdienste,US-Geheimdienste,ORG,-0.7,0.0,de,1
Weißem Haus,Weißem Haus,ORG,-0.7,0.0,de,1
Bionisches Material,Bionisches Material,ORG,0.7,0.0,de,1
Stiftung Naturschutz,Stiftung Naturschutz,ORG,0.0,0.0,de,1
seh…,seh…,ORG,0.5499999999999999,0.0,de,1
IBAMA,IBAMA,ORG,0.0,0.0,de,1
IW-Umfrage,IW-Umfrage,ORG,0.0,0.0,de,1
Autobahn-Verkehr,Autobahn-Verkehr,ORG,0.0,0.0,de,1
SO,SO,ORG,0.0,0.0,de,1
Warum Exxon,Warum Exxon,ORG,0.0,0.0,de,1
Exxon,Exxon,ORG,0.0,0.0,de,1
tagesschau.de,tagesschau.de,ORG,0.0,0.0,de,1
Schnee-Schickeria,Schnee-Schickeria,ORG,0.0,0.0,de,1
Rettungskräfte,Rettungskräfte,ORG,0.0,0.0,de,1
Veterinärmedizinischen Universität Wien,Veterinärmedizinischen Universität Wien,ORG,0.0,0.0,de,1
Naturschutzbunds,Naturschutzbunds,ORG,0.0,0.0,de,1
Landesverbands Berlin,Landesverbands Berlin,ORG,0.0,0.0,de,1
DealMonitor,DealMonitor,ORG,0.0,0.0,de,1
University of Massachusetts,University of Massachusetts,ORG,0.0,0.0,de,1
EU-Abgeordnete,EU-Abgeordnete,ORG,0.0,0.0,de,1
Bund gegen Waldbrände,Bund gegen Waldbrände,ORG,0.0,0.0,de,1
"dpa-Videokanal"",""mainTheme"":""Video"",""durationInSeconds"":""01:08"",""tags"":[""Video""],""autoListing"":true,""seoData"":{""seoTitle"":"""",""seoDescription","dpa-Videokanal"",""mainTheme"":""Video"",""durationInSeconds"":""01:08"",""tags"":[""Video""],""autoListing"":true,""seoData"":{""seoTitle"":"""",""seoDescription",ORG,0.7,0.0,de,1
RIIICO,RIIICO,ORG,0.0,0.0,de,1
Brighter AI,Brighter AI,ORG,0.0,0.0,de,1
Geo-Engineering,Geo-Engineering,ORG,0.0,0.0,de,1
Europäischen Klimabeobachtungsbehörde,Europäischen Klimabeobachtungsbehörde,ORG,-0.7,0.0,de,1
BOKU Wien Agrar- und Forstwirtschaft:,BOKU Wien Agrar- und Forstwirtschaft:,ORG,0.0,0.0,de,1
erfolgreichste Partei Deutschlands,erfolgreichste Partei Deutschlands,ORG,0.0,0.0,de,1
Amnesty International,Amnesty International,ORG,-0.7,0.0,de,1
Musik-Festival,Musik-Festival,ORG,0.0,0.0,de,1
Wie BP,Wie BP,ORG,0.0,0.0,de,1
Formel-1-Weltmeiste,Formel-1-Weltmeiste,ORG,0.0,0.0,de,1
Foo Fighters,Foo Fighters,ORG,0.0,0.0,de,1
Milliarden-Regen,Milliarden-Regen,ORG,0.0,0.0,de,1
Naturfestival,Naturfestival,ORG,0.0,0.0,de,1
National Park Service,National Park Service,ORG,0.0,0.0,de,1
deutsche Oppositionspartei,deutsche Oppositionspartei,ORG,0.0,0.0,de,1
Klimamodelle Datenlücken,Klimamodelle Datenlücken,ORG,0.0,0.0,de,1
Altmaier,Altmaier,ORG,0.0,0.0,de,1
Royals,Royals,ORG,0.7,0.0,de,1
Klaa Paris,Klaa Paris,ORG,0.0,0.0,de,1
SPD-Fraktion,SPD-Fraktion,ORG,0.0,0.0,de,1
Klima- und Sportforschungseinrichtungen,Klima- und Sportforschungseinrichtungen,ORG,0.0,0.0,de,1
FOCUS-online-Redakteur,FOCUS-online-Redakteur,ORG,0.0,0.0,de,1
Mild-Wochenende,Mild-Wochenende,ORG,0.0,0.0,de,1
WM-Führende,WM-Führende,ORG,0.0,0.0,de,1
Bundesumweltministerin,Bundesumweltministerin,ORG,0.0,0.0,de,1
Wahu-Board,Wahu-Board,ORG,0.0,0.0,de,1
BlumenSobald der Frühling,BlumenSobald der Frühling,ORG,0.85,0.0,de,1
Wetterdienst Météo France,Wetterdienst Météo France,ORG,0.0,0.0,de,1
Berlinale-Film „Roter Himmel,Berlinale-Film „Roter Himmel,ORG,0.0,0.0,de,1
US-Wetterextreme,US-Wetterextreme,ORG,0.0,0.0,de,1
Negative,Negative,ORG,-1.0,0.0,de,1
Formel-1-Boliden,Formel-1-Boliden,ORG,0.5666666666666667,0.0,de,1
☞,☞,ORG,0.0,0.0,de,1
Verstappen,Verstappen,ORG,0.0,0.0,de,1
Verband der Gasspeicherbetreiber,Verband der Gasspeicherbetreiber,ORG,-0.7,0.0,de,1
Erdgasengpass,Erdgasengpass,ORG,-0.7,0.0,de,1
Weltbank,Weltbank,ORG,0.0,0.0,de,1
Verbandes Unternehmer Baden-Württemberg,Verbandes Unternehmer Baden-Württemberg,ORG,0.0,0.0,de,1
Natur-Fotos,Natur-Fotos,ORG,0.0,0.0,de,1
Peer-M… Die,Peer-M… Die,ORG,0.0,0.0,de,1
netzpolitik.org,netzpolitik.org,ORG,0.0,0.0,de,1
Wanderers,Wanderers,ORG,0.0,0.0,de,1
bewölkter Fastnachtsdienstag,bewölkter Fastnachtsdienstag,ORG,0.0,0.0,de,1
Deutsche Wetterdien,Deutsche Wetterdien,ORG,0.0,0.0,de,1
Wetterdienstes,Wetterdienstes,ORG,0.0,0.0,de,1
Picture Alliance,Picture Alliance,ORG,0.0,0.0,de,1
WWF,WWF,ORG,0.0,0.0,de,1
Von A. Demmer.</em,Von A. Demmer.</em,ORG,0.0,0.0,de,1
Energiekonzern Eon,Energiekonzern Eon,ORG,0.0,0.0,de,1
US-Forscherteam,US-Forscherteam,ORG,-1.0,0.0,de,1
Internationalen Währungsfonds,Internationalen Währungsfonds,ORG,0.0,0.0,de,1
HORIZONT,HORIZONT,ORG,0.0,0.0,de,1
Formel Froböse - Endlich fit werden!,Formel Froböse - Endlich fit werden!,ORG,0.7,0.0,de,1
Alliance,Alliance,ORG,0.7,0.0,de,1
WM-Halbfinale,WM-Halbfinale,ORG,0.7,0.0,de,1
Austria Presseagentur,Austria Presseagentur,ORG,-0.7,0.0,de,1
Prozentes der kirchlichen landwirtschaftlichen Fläche in Wald,Prozentes der kirchlichen landwirtschaftlichen Fläche in Wald,ORG,-0.7,0.0,de,1
EU-Kommissar,EU-Kommissar,ORG,0.85,0.0,de,1
Prozentes der kirchlichen landwirtschaftlichen Fläche,Prozentes der kirchlichen landwirtschaftlichen Fläche,ORG,-0.7,0.0,de,1
Origami-Hitzeschild,Origami-Hitzeschild,ORG,0.0,0.0,de,1
kom,kom,ORG,1.0,0.0,de,1
Evi Seibert.</em,Evi Seibert.</em,ORG,0.0,0.0,de,1
Schauerwolken,Schauerwolken,ORG,1.0,0.0,de,1
Startup,Startup,ORG,0.0,0.0,de,1
Buchungslag,Buchungslag,ORG,1.0,0.0,de,1
BVG-Anbindung,BVG-Anbindung,ORG,0.0,0.0,de,1
DDR-Zeiten,DDR-Zeiten,ORG,0.0,0.0,de,1
3DOM Alliance,3DOM Alliance,ORG,0.0,0.0,de,1
DWD Temperaturen,DWD Temperaturen,ORG,0.0,0.0,de,1
SDO,SDO,ORG,1.0,0.0,de,1
Google-Support-Foren,Google-Support-Foren,ORG,-0.43333333333333335,0.0,de,1
Social Media,Social Media,ORG,0.0,0.0,de,1
Windwärts Energie,Windwärts Energie,ORG,-1.0,0.0,de,1
Welterbe-Häuschen,Welterbe-Häuschen,ORG,0.0,0.0,de,1
S. Armbruster.</em,S. Armbruster.</em,ORG,0.0,0.0,de,1
Nie…,Nie…,ORG,-0.7,0.0,de,1
Axpo Sorge,Axpo Sorge,ORG,0.0,0.0,de,1
Microsoft,Microsoft,ORG,0.0,0.0,de,1
Nvidia,Nvidia,ORG,0.0,0.0,de,1
Paypal,Paypal,ORG,0.0,0.0,de,1
Landesverbands hessischer Imker,Landesverbands hessischer Imker,ORG,0.0,0.0,de,1
Instagram &amp,Instagram &amp,ORG,0.0,0.0,de,1
Basilikum,Basilikum,ORG,-0.2333333333333333,0.0,de,1
Economy Class,Economy Class,ORG,0.0,0.0,de,1
Freibadsaison,Freibadsaison,ORG,0.0,0.0,de,1
Sonnenkarte,Sonnenkarte,ORG,0.0,0.0,de,1
russische Zentralbank,russische Zentralbank,ORG,0.7,0.0,de,1
Igel-Maske - Tipps & Indiz… We use cookies and data to<,Igel-Maske - Tipps & Indiz… We use cookies and data to<,ORG,0.0,0.0,de,1
Ministerpräs,Ministerpräs,ORG,-1.0,0.0,de,1
Rewe,Rewe,ORG,-0.7,0.0,de,1
Zehn-Grad-Marke,Zehn-Grad-Marke,ORG,0.0,0.0,de,1
Pol…,Pol…,ORG,0.0,0.0,de,1
