index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2024-08/01/landesschuelerrat-fordert-hitzefrei-konzept,https://www.zeit.de/news/2024-08/01/landesschuelerrat-fordert-hitzefrei-konzept,0,www.zeit.de,Schulen: Landesschülerrat fordert Hitzefrei-Konzept,Hier finden Sie Informationen zu dem Thema „Schulen“. Lesen Sie jetzt „Landesschülerrat fordert Hitzefrei-Konzept“.,https://img.zeit.de/news/2024-08/01/landesschuelerrat-fordert-hitzefrei-konzept-image-group/wide__1300x731,2024-08-01T04:30:37Z,,Angesichts des sommerlichen Wetters fordert der Landesschülerrat (LSR) ein Konzept zum Umgang mit Hitze in Klassenräumen. «Es wird wieder warm und viele alte Schulgebäude heizen sich sehr schnell auf… [+2569 chars],,de,'Hitze'
https://www.stern.de/familie/die-wichtigsten-gartenarbeiten-im-august--schneiden--duengen--pflanzen-32597020.html,https://www.stern.de/familie/die-wichtigsten-gartenarbeiten-im-august--schneiden--duengen--pflanzen-32597020.html,0,www.stern.de,"Grünpflege: Schneiden, düngen, pflanzen: Die wichtigsten Gartenarbeiten im August","Im August haben Klein- und Hobbygärtner alle Hände voll zu tun. Das macht bei sommerlicher Hitze zwar nicht immer Spaß, ist mit Blick auf den Herbst aber alternativlos. Die wichtigsten To-dos im Überblick.",https://image.stern.de/32601200/t/nl/v4/w1440/r1.7778/-/gartenarbeit-august.jpg,2024-08-01T05:41:00Z,,"Im Gartenmonat August können neben Fruchtgemüse wie Tomaten, Zucchini und Gurken auch die ersten Äpfel und Birnen geerntet und verköstigt werden. Daneben gilt es aber, die ersten Vorbereitungen für d… [+4115 chars]",,de,'Blätter'
https://www.zeit.de/news/2024-08/01/schwuelwarme-temperaturen-und-gewitter-gefahr,https://www.zeit.de/news/2024-08/01/schwuelwarme-temperaturen-und-gewitter-gefahr,0,www.zeit.de,Wettervorhersage: Schwülwarme Temperaturen und Gewitter-Gefahr,Hier finden Sie Informationen zu dem Thema „Wettervorhersage“. Lesen Sie jetzt „Schwülwarme Temperaturen und Gewitter-Gefahr“.,https://img.zeit.de/news/2024-08/01/schwuelwarme-temperaturen-und-gewitter-gefahr-image-group/wide__1300x731,2024-08-01T06:11:56Z,,"Wer heute vor die Tür muss, sollte einen Regenschirm dabeihaben: Der Deutsche Wetterdienst (DWD) sagt Schauer und kräftige Gewitter in Hessen voraus. Örtlich seien heftiger Starkregen, Hagel und Stur… [+1788 chars]",,de,'Temperaturen'
https://www.zeit.de/news/2024-08/01/bestes-badewetter-am-donnerstag,https://www.zeit.de/news/2024-08/01/bestes-badewetter-am-donnerstag,0,www.zeit.de,Sonne satt: Bestes Badewetter am Donnerstag,Hier finden Sie Informationen zu dem Thema „Sonne satt“. Lesen Sie jetzt „Bestes Badewetter am Donnerstag“.,https://img.zeit.de/news/2024-08/01/bestes-badewetter-am-donnerstag-image-group/wide__1300x731,2024-08-01T06:20:25Z,,"Reichlich Sonne und warme, trockene Luft sorgen am Donnerstag für bestes Badewetter in Berlin und Brandenburg. Die Temperaturen klettern in Teilen bis an die 30-Grad-Marke, sagt der Deutsche Wetterdi… [+1984 chars]",,de,'Sonne'
https://www.zeit.de/news/2024-08/01/mutter-laesst-kleinkind-bei-hitze-und-sonne-im-auto-warten,https://www.zeit.de/news/2024-08/01/mutter-laesst-kleinkind-bei-hitze-und-sonne-im-auto-warten,0,www.zeit.de,Polizeieinsatz: Mutter lässt Kleinkind bei Hitze und Sonne im Auto warten,Hier finden Sie Informationen zu dem Thema „Polizeieinsatz“. Lesen Sie jetzt „Mutter lässt Kleinkind bei Hitze und Sonne im Auto warten“.,https://img.zeit.de/administratives/sharing/fallback-image/wide__1300x731,2024-08-01T09:15:21Z,,Eine Mutter hat ihr zwei Jahre altes Kind bei Hitze und Sonne auf einem Supermarktparkplatz allein im Auto warten lassen. Nachdem das Kind in dem verschlossenen Wagen im oberbayerischen Waldkraiburg … [+1561 chars],,de,'Sonne'
https://orf.at/stories/3365350/,https://orf.at/stories/3365350/,0,orf.at,Mehrere hundert tote Vögel in Bayern entdeckt,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2024-08-01T09:17:27Z,,"Mehrere hundert tote Wildvögel sind auf einer Fläche in Pocking in Bayern entdeckt worden. Wie das Landratsamt Passau mitteilte, waren die Kadaver bereits vergangene Woche gefunden und vom Veterinära… [+876 chars]",,de,'Vögel'
https://www.diepresse.com/18722288/hunderte-tote-voegel-in-bayern-entdeckt,https://www.diepresse.com/18722288/hunderte-tote-voegel-in-bayern-entdeckt,0,www.diepresse.com,Hunderte tote Vögel in Bayern entdeckt,"Auf der so genannten Kiebitz-Ausgleichsfläche, die für den Bau der A94 angelegt wurde, wurden Hunderte von Kadavern gefunden. Die Ursache für den Tod der Wildvögel ist noch unklar. Eine Gefahr für die Bevölkerung besteht nicht.",https://img.diepresse.com/public/incoming/5555eo-Universum-Im-Land-des-Sonnenaufgangs-Nationalpark-Neusiedler-See-Seewinkel/alternates/DPR_SOCIAL_NACHRICHTEN/Universum%20Im%20Land%20des%20Sonnenaufgangs%20-%20Nationalpark%20Neusiedler%20See%20-%20Seewinkel,2024-08-01T09:32:14Z,,"Auf der so genannten Kiebitz-Ausgleichsfläche, die für den Bau der A94 angelegt wurde, wurden Hunderte von Kadavern gefunden. Die Ursache für den Tod der Wildvögel ist noch unklar. Eine Gefahr für di… [+1168 chars]",,de,'Vögel'
https://www.tagesschau.de/ausland/europa/kroatien-braende-100.html,https://www.tagesschau.de/ausland/europa/kroatien-braende-100.html,0,www.tagesschau.de,Feuerwehr bekämpft Brände an Adriaküste,Südeuropa ächzt unter Hitze und Trockenheit. Immer wieder kommt es zu Waldbränden. An der kroatischen Adriaküste stehen nun Teile eines Naturparks in Flammen - mutmaßlich aus Fahrlässigkeit. Touristen und Bewohner wurden evakuiert.,https://images.tagesschau.de/image/fea4a30c-c05f-4686-9059-7a6ccae7dd13/AAABkQ1TH-U/AAABjwnlFvA/16x9-1280/feuer-kroatien-100.jpg,2024-08-01T09:43:57Z,,"Stand: 01.08.2024 11:43 Uhr
Südeuropa ächzt unter Hitze und Trockenheit. Immer wieder kommt es zu Waldbränden. An der kroatischen Adriaküste stehen nun Teile eines Naturparks in Flammen - mutmaßlich… [+1901 chars]",,de,'Natur'
https://www.bild.de/leben-wissen/forscherin-fand-heraus-aggressive-moewen-sehen-menschen-als-vorkoster-66aa1906c3cfd352dfe7489b,https://www.bild.de/leben-wissen/forscherin-fand-heraus-aggressive-moewen-sehen-menschen-als-vorkoster-66aa1906c3cfd352dfe7489b,0,www.bild.de,Sie beobachten uns genau - Für Pommes-Möwen sind wir Menschen die Vorkoster!,"Die Attacken von Möwen an Nord- und Ostsee werden immer heftiger. Eine Forscherin fand heraus, dass die Vögel die Essgewohnheiten der Menschen beobachten!","https://images.bild.de/66aa1906c3cfd352dfe7489b/e196314155c90cfafb637fd84b72dbc2,9a33efb4?w=1280",2024-08-01T10:00:28Z,,"Die Attacken von Möwen an Nord- und Ostsee werden immer heftiger.
Die Vögel stürzen plötzlich und unerwartet auf die Menschen zu und klauen ihnen Fischbrötchen, Eistüten oder Pommes Frites. 
Und di… [+1797 chars]",,de,'Vögel'
https://www.zeit.de/news/2024-08/01/adele-verschiebt-letzte-probe-wegen-gewitter-und-regen,https://www.zeit.de/news/2024-08/01/adele-verschiebt-letzte-probe-wegen-gewitter-und-regen,0,www.zeit.de,Vor Konzertpremiere in München: Adele verschiebt letzte Probe wegen Gewitter und Regen,Hier finden Sie Informationen zu dem Thema „Vor Konzertpremiere in München“. Lesen Sie jetzt „Adele verschiebt letzte Probe wegen Gewitter und Regen“.,https://img.zeit.de/news/2024-08/01/adele-verschiebt-letzte-probe-wegen-gewitter-und-regen-image-group/wide__1300x731,2024-08-01T10:10:15Z,,Gewitter und Regen haben am Mittwochabend die letzte Probe von Sängerin Adele vor der Konzertpremiere am Freitag in München ins Wasser fallen lassen. Der Durchlauf sei wegen der Witterung abgebrochen… [+436 chars],,de,'Regen'
